mechanism,candidate_turn,candidate_files,candidate_f1,final_files,final_f1,n_candidates,stop_reason,study,model,repo,issue_idx,map_type,rep,file
CONTENT_STATED,5,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/applications/cli/main.py"", ""gpt_engineer/core/ai.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,all_tools_required,6,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/all_tools_required/rep6.json
CONTENT_STATED,11,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/core/ai.py"", ""gpt_engineer/applications/cli/main.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,all_tools_required,7,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/all_tools_required/rep7.json
CONTENT_STATED,7,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/core/ai.py"", ""gpt_engineer/applications/cli/main.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,structural_required,13,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/structural_required/rep13.json
CONTENT_STATED,10,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/applications/cli/main.py"", ""gpt_engineer/core/ai.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,structural_required,14,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/structural_required/rep14.json
CONTENT_STATED,12,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/applications/cli/main.py"", ""gpt_engineer/core/ai.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,structural_required,4,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/structural_required/rep4.json
CONTENT_STATED,8,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/core/ai.py""]",1.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,structural_required,5,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/structural_required/rep5.json
CONTENT_STATED,13,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/applications/cli/main.py"", ""gpt_engineer/core/ai.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,structural_required,8,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/structural_required/rep8.json
CONTENT_STATED,8,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/core/ai.py"", ""gpt_engineer/applications/cli/main.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,temporal_cochange_required,4,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/temporal_cochange_required/rep4.json
CONTENT_STATED,9,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/core/ai.py"", ""gpt_engineer/applications/cli/main.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,temporal_frequency_required,11,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/temporal_frequency_required/rep11.json
CONTENT_STATED,14,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/core/ai.py"", ""gpt_engineer/applications/cli/main.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,temporal_frequency_required,15,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/temporal_frequency_required/rep15.json
CONTENT_STATED,11,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/applications/cli/main.py"", ""gpt_engineer/core/ai.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,temporal_frequency_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/temporal_frequency_required/rep2.json
CONTENT_STATED,10,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/core/ai.py""]",1.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,temporal_frequency_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/temporal_frequency_required/rep3.json
CONTENT_STATED,13,"[""gpt_engineer/applications/cli/main.py""]",0.0,"[""gpt_engineer/core/ai.py"", ""gpt_engineer/applications/cli/main.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,gpt-engineer,9,temporal_frequency_required,8,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/gpt-engineer/9/temporal_frequency_required/rep8.json
CONTENT_STATED,15,"[""keras/engine/training.py""]",0.33333333333333337,"[""keras/utils/io_utils.py"", ""keras/engine/training.py""]",0.28571428571428575,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,keras,12,temporal_cochange_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/keras/12/temporal_cochange_required/rep1.json
CONTENT_STATED,29,"[""keras/engine/saving.py""]",1.0,"[""keras/optimizers.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,keras,5,all_tools_required,10,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/keras/5/all_tools_required/rep10.json
CONTENT_STATED,25,"[""keras/optimizers.py""]",0.0,"[""keras/engine/saving.py""]",1.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,keras,5,all_tools_required,11,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/keras/5/all_tools_required/rep11.json
CONTENT_STATED,18,"[""keras/optimizers.py""]",0.0,"[""/keras/engine/saving.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,keras,5,all_tools_required,14,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/keras/5/all_tools_required/rep14.json
CONTENT_STATED,18,"[""keras/engine/saving.py""]",1.0,"[""keras/engine/saving.py"", ""keras/optimizers.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,keras,5,all_tools_required,15,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/keras/5/all_tools_required/rep15.json
CONTENT_STATED,20,"[""keras/engine/saving.py"", ""keras/optimizers.py""]",0.6666666666666666,"[""keras/engine/saving.py"", ""keras/losses.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,keras,5,temporal_cochange_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/keras/5/temporal_cochange_required/rep1.json
CONTENT_STATED,21,"[""keras/engine/saving.py""]",1.0,"[""keras/optimizers.py"", ""keras/engine/saving.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,keras,5,temporal_cochange_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/keras/5/temporal_cochange_required/rep3.json
CONTENT_STATED,26,"[""doc/roadmap/README.md""]",0.0,"[""user/invalid/path""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,localstack,19,all_tools_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/localstack/19/all_tools_required/rep1.json
CONTENT_STATED,19,"[""pandas/tseries/index.py"", ""pandas/core/generic.py""]",1.0,"[""pandas/tseries/index.py"", ""pandas/tseries/tslib.py""]",0.5,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,26,all_tools_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/26/all_tools_required/rep2.json
CONTENT_STATED,22,"[""pandas/tseries/index.py"", ""pandas/core/generic.py"", ""pandas/tseries/period.py""]",0.8,"[""Pandas/tseries/index.py"", ""pandas/core/generic.py"", ""pandas/tseries/period.py""]",0.4,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,26,temporal_cochange_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/26/temporal_cochange_required/rep3.json
CONTENT_STATED,16,"[""pandas/tseries/index.py"", ""pandas/core/generic.py""]",1.0,"[""pandas/tseries/index.py"", ""pandas/core/generic.py"", ""pandas/tslib.pyx""]",0.8,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,26,temporal_frequency_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/26/temporal_frequency_required/rep2.json
CONTENT_STATED,22,"[""pandas/core/generic.py"", ""pandas/core/internals.py""]",0.0,"[""pandas/core/indexing.py"", ""pandas/core/generic.py"", ""pandas/core/internals.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,35,all_tools_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/35/all_tools_required/rep3.json
CONTENT_STATED,12,"[""pandas/core/indexing.py"", ""pandas/core/common.py""]",0.0,"[""pandas/core/common.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,35,structural_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/35/structural_required/rep1.json
CONTENT_STATED,21,"[""pandas/core/internals.py""]",0.0,"[""pandas/core/internals.py"", ""pandas/core/common.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,35,temporal_cochange_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/35/temporal_cochange_required/rep1.json
CONTENT_STATED,28,"[""pandas/core/internals.py""]",0.0,"[""pandas/core/frame.py"", ""pandas/core/indexing.py"", ""pandas/core/internals.py""]",0.0,1,max_turns,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,35,temporal_frequency_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/35/temporal_frequency_required/rep1.json
CONTENT_STATED,21,"[""pandas/core/indexing.py"", ""pandas/core/internals.py"", ""pandas/core/common.py""]",0.0,"[""/pandas/core/indexing.py"", ""/pandas/core/internals.py"", ""/pandas/core/common.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,35,temporal_frequency_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/35/temporal_frequency_required/rep2.json
CONTENT_STATED,15,"[""pandas/core/common.py""]",0.0,"[""pandas/core/indexing.py"", ""pandas/core/generic.py"", ""pandas/core/common.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,35,temporal_frequency_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/35/temporal_frequency_required/rep3.json
CONTENT_STATED,3,"[""pandas/core/frame.py""]",0.0,[],0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,44,all_tools_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/44/all_tools_required/rep2.json
CONTENT_STATED,5,"[""pandas/core/frame.py""]",0.0,[],0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,pandas,44,temporal_cochange_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/pandas/44/temporal_cochange_required/rep3.json
CONTENT_STATED,10,"[""requests/sessions.py""]",0.5,"[""requests/sessions.py"", ""requests/adapters.py""]",0.8,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,requests,12,all_tools_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/requests/12/all_tools_required/rep2.json
CONTENT_STATED,8,"[""rich/console.py""]",1.0,"[""user-provided-not-found""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,rich,1,structural_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/rich/1/structural_required/rep3.json
CONTENT_STATED,17,"[""rich/console.py""]",1.0,"[""/rich/console.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,rich,1,temporal_frequency_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/rich/1/temporal_frequency_required/rep3.json
CONTENT_STATED,10,"[""rich/default_styles.py""]",0.0,"[""rich/markdown.py""]",0.4,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,rich,12,temporal_cochange_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/rich/12/temporal_cochange_required/rep1.json
CONTENT_STATED,17,"[""scrapy/extensions/feedexport.py"", ""scrapy/utils/conf.py""]",0.6666666666666666,"[""scrapy/extensions/feedexport.py"", ""scrapy/extensions/feedft...??""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,scrapy,26,structural_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/scrapy/26/structural_required/rep1.json
CONTENT_STATED,20,"[""scrapy/extensions/feedexport.py"", ""scrapy/settings/default_settings.py""]",0.6666666666666666,"[""scrapy/extensions/feedexport.py""]",1.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,scrapy,26,temporal_cochange_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/scrapy/26/temporal_cochange_required/rep2.json
CONTENT_STATED,10,"[""scrapy/extensions/feedexport.py"", ""scrapy/extensions/itemchecker.py""]",0.6666666666666666,"[""scrapy/extensions/feedexport.py"", ""scrapy/utils/conf.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,scrapy,26,temporal_cochange_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/scrapy/26/temporal_cochange_required/rep3.json
CONTENT_STATED,28,"[""scrapy/extensions/feedexport.py"", ""scrapy/extensions/itemchecker.py""]",0.6666666666666666,"[""scrapy/extensions/feedexport.py""]",1.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,scrapy,26,temporal_frequency_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/scrapy/26/temporal_frequency_required/rep2.json
CONTENT_STATED,19,"[""modules/ui_extra_networks_checkpoints.py"", ""extensions-builtin/Lora/ui_extra_networks_lora.py""]",0.0,"[""modules/ui_extra_networks_checkpoints.py"", ""extensions-builtin/Lora/ui_extra_networks_lora.py"", ""modules/ui_extra_networks_hypernets.py"", ""modules/ui_extra_networks_textual_inversion.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,stable-diffusion-webui,5,temporal_frequency_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/stable-diffusion-webui/5/temporal_frequency_required/rep3.json
CONTENT_STATED,23,"[""thefuck/rules/missing_space_before_subcommand.py""]",0.0,"[""Thefuck/rules/missing_space_before_subcommand.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,thefuck,10,all_tools_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/thefuck/10/all_tools_required/rep2.json
CONTENT_STATED,21,"[""thefuck/rules/missing_space_before_subcommand.py""]",0.0,"[""Thefuck/rules/missing_space_before_subcommand.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,thefuck,10,structural_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/thefuck/10/structural_required/rep2.json
CONTENT_STATED,17,"[""thefuck/rules/missing_space_before_subcommand.py""]",0.0,"[""Thefuck/rules/missing_space_before_subcommand.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,thefuck,10,structural_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/thefuck/10/structural_required/rep3.json
CONTENT_STATED,19,"[""thefuck/rules/missing_space_before_subcommand.py""]",0.0,"[""Thefuck/rules/missing_space_before_subcommand.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,thefuck,10,temporal_cochange_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/thefuck/10/temporal_cochange_required/rep3.json
CONTENT_STATED,8,"[""thefuck/rules/missing_space_before_subcommand.py""]",0.0,"[""Thefuck/rules/missing_space_before_subcommand.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,thefuck,10,temporal_frequency_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/thefuck/10/temporal_frequency_required/rep2.json
CONTENT_STATED,19,"[""thefuck/entrypoints/not_configured.py""]",0.0,"[""Thefuck/entrypoints/not_configured.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,thefuck,20,temporal_cochange_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/thefuck/20/temporal_cochange_required/rep1.json
CONTENT_STATED,28,"[""thefuck/entrypoints/not_configured.py""]",0.0,"[""Thefuck/entrypoints/not_configured.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,thefuck,20,temporal_cochange_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/thefuck/20/temporal_cochange_required/rep2.json
CONTENT_STATED,13,"[""thefuck/shells.py""]",1.0,"[""README.md""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,thefuck,5,all_tools_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/thefuck/5/all_tools_required/rep1.json
CONTENT_STATED,17,"[""src/transformers/__init__.py"", ""src/transformers/modeling_tf_dpr.py""]",0.28571428571428575,"[""src/transformers/__init__.py"", ""src/transformers/convert_pytorch_checkpoint_to_tf2.py"", ""src/transformers/utils/dummy_tf_objects.py"", ""src/transformers/modeling_tf_dpr.py""]",0.6666666666666665,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,transformers,5,all_tools_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/transformers/5/all_tools_required/rep1.json
CONTENT_STATED,14,"[""src/transformers/modeling_tf_auto.py"", ""src/transformers/__init__.py"", ""src/transformers/modeling_tf_dpr.py""]",0.5,"[""src/transformers/__init__.py"", ""src/transformers/modeling_tf_auto.py"", ""src/transformers/utils/dummy_tf_objects.py"", ""src/transformers/modeling_tf_dpr.py""]",0.6666666666666665,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,transformers,5,all_tools_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/transformers/5/all_tools_required/rep3.json
CONTENT_STATED,22,"[""src/transformers/modeling_tf_auto.py"", ""src/transformers/__init__.py""]",0.5714285714285715,"[""src/transformers/modeling_tf_dpr.py"", ""src/transformers/__init__.py""]",0.28571428571428575,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,transformers,5,temporal_cochange_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/transformers/5/temporal_cochange_required/rep2.json
CONTENT_STATED,9,"[""src/transformers/__init__.py"", ""src/transformers/modeling_tf_auto.py"", ""src/transformers/utils/dummy_tf_objects.py"", ""docs/source/model_doc/dpr.rst""]",0.6666666666666665,"[""src/transformers/__init__.py"", ""src/transforms/....""]",0.28571428571428575,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,transformers,5,temporal_frequency_required,2,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/transformers/5/temporal_frequency_required/rep2.json
CONTENT_STATED,12,"[""yt_dlp/YoutubeDL.py""]",0.6666666666666666,"[""yt_dlp/options.py""]",0.0,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,yt-dlp,45,all_tools_required,1,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/yt-dlp/45/all_tools_required/rep1.json
CONTENT_STATED,14,"[""main.py""]",0.0,"[""yt_dlp/YoutubeDL.py""]",0.6666666666666666,1,end_turn,study_3,fireworks_ai/accounts/fireworks/models/gpt-oss-120b,yt-dlp,45,structural_required,3,fireworks_ai_accounts_fireworks_models_gpt-oss-120b/yt-dlp/45/structural_required/rep3.json
REJECTED_SUBMIT,15,"[""doc/roadmap/README.md""]",0.0,"[""README.md""]",0.0,1,submitted,study_3,mistral/ministral-3b-latest,localstack,19,temporal_cochange_required,2,mistral_ministral-3b-latest/localstack/19/temporal_cochange_required/rep2.json
REJECTED_SUBMIT,20,"[""pandas/core/internals.py""]",0.0,"[""pandas/core/generic.py""]",0.0,1,submitted,study_3,mistral/ministral-3b-latest,pandas,35,temporal_cochange_required,3,mistral_ministral-3b-latest/pandas/35/temporal_cochange_required/rep3.json
REJECTED_SUBMIT,14,"[""scrapy/utils/conf.py"", ""scrapy/extensions/feedexport.py""]",0.6666666666666666,"[""scrapy/utils/conf.py"", ""scrapy/extensions/feedexport.py"", ""scrapy/settings/default_settings.py""]",0.5,1,submitted,study_3,mistral/ministral-3b-latest,scrapy,26,temporal_cochange_required,3,mistral_ministral-3b-latest/scrapy/26/temporal_cochange_required/rep3.json
REJECTED_SUBMIT,17,"[""scrapy/feedexporter/itemchecker.py""]",0.0,[],0.0,1,submitted,study_3,mistral/ministral-3b-latest,scrapy,26,temporal_frequency_required,2,mistral_ministral-3b-latest/scrapy/26/temporal_frequency_required/rep2.json
REJECTED_SUBMIT,15,"[""src/transformers/modeling_tf/__init__.py"", ""src/transformers/modeling_tf/dummy_tf_objects.py"", ""src/transformers/modeling_tf/modeling_tf_dpr.py"", ""src/transformers/convert_pytorch_checkpoint_to_tf2.py""]",0.22222222222222224,"[""src/transformers/modeling_tf/modeling_tf_dpr.py""]",0.0,1,submitted,study_3,mistral/ministral-3b-latest,transformers,5,temporal_frequency_required,1,mistral_ministral-3b-latest/transformers/5/temporal_frequency_required/rep1.json
